PCA_1,PCA_2,median_house_value
0.5860492714503587,0.9531394319606055,0.3319594558372956
0.5871722647226283,0.9531272049032031,0.28948540418390034
0.5894843809575777,0.9498170748938044,0.2783514294786414
0.5914894974652909,0.9445431326780771,0.2140217978482563
0.5838606653797824,0.9562214231572301,0.3583510995830946
0.5854964696521721,0.9546060306124438,0.34927897204547614
0.5860835695851904,0.9539504868712576,0.344949092993431
0.5887129655517335,0.9481452340468881,0.26288757572133725
0.5939307997867068,0.9298003469068001,0.2525783398831345
0.5974377588711468,0.9211200692111408,0.35567069826516184
0.5958064545430604,0.9219726825904242,0.20103216069212088
0.6101390963685444,0.871618610496703,0.3235058824499693
0.5942723812460476,0.9290480294044936,0.16247561865724267
0.5961512303186343,0.9224390443762984,0.1701044531775127
0.5887148709804535,0.9519755291367848,0.18391882920070438
0.5882058458172833,0.9530353536008598,0.14948598150110723
0.5885919075577053,0.9528214512143411,0.14041385396348888
0.5883911731602737,0.9528287835619402,0.14948598150110723
0.589705784534607,0.9518103263049431,0.14494991773229804
0.5888941982361285,0.952274425182946,0.13464068189409528
0.6201306019694197,0.8258365316000147,0.0927851843909922
0.5850173225989982,0.9557077215165264,0.12515618492294878
0.581803642371876,0.9520806687032937,0.12371289190560047
0.5909046687482962,0.9471956018694454,0.14659939546641046
0.5890491389459704,0.9527117653106667,0.12598092379000497
0.5890728069795369,0.9444254899485605,0.12062012115413956
0.5890786012107361,0.9527086330240033,0.13072317227557828
0.5923678128169056,0.941563192752878,0.14309425528142156
0.5861540678905486,0.9544858545047428,0.13670252906173586
0.5878397035992273,0.9539113597903675,0.14433136358200582
0.5931213136176645,0.935705394419736,0.23546500839171802
0.6053547165594775,0.8864115325240722,0.13917674566290456
0.5938281825027557,0.9363734908228563,0.16536220469193944
0.5899309422730958,0.9456891929322158,0.12371289190560047
0.594437971069346,0.9367369769906313,0.10824903814829634
0.6080267284219456,0.8718666537788455,0.2525783398831345
0.6127610236530519,0.8612820932165767,0.3350522265887564
0.5970605663512434,0.9119441848644279,0.1795889501486592
0.6111965526416201,0.8670660581020218,0.1923724025880306
0.6090853387996671,0.8767704146234223,0.20103216069212088
0.5966393328469429,0.9175286529764557,0.23979488744376312
0.6117537433040592,0.8623899203433032,0.3041245190741482
0.5889773763983026,0.952761534331173,0.20103216069212088
0.5883455058344841,0.9532790136210101,0.20103216069212088
0.5896618056677496,0.952180628348092,0.2525783398831345
0.5991564378862453,0.9094911828319197,0.2140217978482563
0.5866301790861171,0.9543248060725129,0.17154774619486107
0.5971878793460332,0.9207714609284945,0.2140217978482563
0.6177798532813878,0.8431243494204792,0.3041245190741482
0.617429075134987,0.8440049484703899,0.2525783398831345
0.5886795832789091,0.9527295138186123,1.0
0.6110476524462454,0.8602489269716118,0.3041245190741482
0.5894315920841806,0.9522659747293838,0.2525783398831345
0.5897217679873051,0.9523118653566924,0.3041245190741482
0.6025423061759629,0.889414824185383,0.35567069826516184
0.5959850417274569,0.918854285621677,0.3385573667737453
0.5964997150531478,0.9074007355153269,0.23711448612583047
0.5992591776349366,0.8978448987935026,0.3480418637448918
0.6027295778770563,0.8942775288901355,0.22680525028762769
0.6083492314715322,0.8725722635722826,0.3195883728314523
0.5957753390608023,0.9135802525878212,0.3672170424039489
0.6010151792097511,0.8918669234512138,0.5006185541502923
0.6001710191851126,0.8897093353290073,0.5327833699654848
0.5937371324865034,0.921175850707151,0.45876305664718914
0.5858154633302972,0.9530623100453381,0.6907208630067506
0.5967474149411169,0.9043101639603315,0.6612364485094908
0.58161618521424,0.9569967793611875,0.6152572566711066
0.5845364785802354,0.9542305169485124,0.5226803188440462
0.5848111153735567,0.9542992277529341,0.5039175096185172
0.5832983084150031,0.9543855911036248,0.5375256184510581
0.5994011833811407,0.8923861671093352,0.4329899670516823
0.5813627719086267,0.9573007057138947,0.5103092358382029
0.5989918514606061,0.9005260459403923,0.41958796046201874
0.6021985264314305,0.8853070602597601,0.4948453820808987
0.5850420492236198,0.9541043177885205,0.4311343046008058
0.5958961121493911,0.9109754946375783,0.47030940078597616
0.5851921167321599,0.9547284356182999,0.4465981583581099
0.6018297717798339,0.888639467377399,0.41958796046201874
0.5848380005436373,0.9527743152234804,0.4517527762772113
0.5812933376743558,0.952642403559923,0.6445354864516024
0.5843501509196363,0.9438710852430068,0.6857724298044133
0.5870966231585453,0.9295917091749901,0.7239166024057633
0.5921148344810341,0.9190360815959648,0.6597931554921425
0.5791370844425742,0.9584341661855846,0.7393804561630675
0.5812200894057795,0.9565337188972243,0.7721638261285522
0.5775227463330846,0.9598782179181677,0.7754627815967771
0.5965410689605698,0.8936446318152007,0.6645354039777157
0.5780444570554888,0.9545265019282827,0.5777316382200487
0.5847607200887153,0.9365922343399986,0.5717522814338911
0.584369203442098,0.9278808693697591,0.8175244638166442
0.5941577760881671,0.9010387926209804,0.6113397470525896
0.5895595209835706,0.9124199877892503,0.6410303462666135
0.5916665911446377,0.8777693733499232,0.7785555523482379
0.5880256872333485,0.9155687005540907,0.6274221549601859
0.5895868367091369,0.9113032009449822,0.6562880153071535
0.5913215622199215,0.8990271842570636,0.6602055249256705
0.5923381614351592,0.8941439864195455,0.6931950796079193
0.5931827079310984,0.8995495708722285,0.7296897744751569
0.5882545131481363,0.9092226857337449,0.7235042329722353
0.5874929974767285,0.9207603448587873,0.7251537107063477
0.5872747085086741,0.9239359662493498,0.7171125067525497
0.5932661762079199,0.9018970393216814,0.9655650904532354
0.5773175454414874,0.9591821683246471,0.6523705056886365
0.582294479762682,0.9402824733448913,0.6360819130642762
0.5862189497067068,0.9477494966649258,0.4158766355602658
0.593958513984826,0.9172516010947749,0.44969092910957076
0.5807293063638692,0.957061492629439,0.5802058548212173
0.5782868728127758,0.9586177604473274,0.533401924115777
0.5842863194137343,0.953847112866465,0.4385569544043118
0.5847457128949421,0.9535363281767413,0.38061904899361243
0.5818141067408942,0.9553773992935963,0.4635053051327624
0.5829535679214061,0.9552732455709012,0.5259792743122709
0.5804054639670678,0.9565164493637488,0.5919583836767683
0.5845579725263881,0.9538802495857914,0.5247421660116867
0.5817490557808984,0.9566375814448971,0.6179376579890393
0.5751275913058375,0.9605307861104739,0.7734009344291365
0.5738752565993024,0.9619299157304653,0.8150502472154756
0.5777621015810208,0.9592133084231078,0.6956692962090878
0.5793852160270035,0.9584112978559072,0.5614430455956885
0.5764517970652118,0.9598641811356858,0.6880404616888179
0.5855081716312882,0.9534012349853755,0.4717526938033245
0.58663687455059,0.9534158747151065,0.40515503028853495
0.5849240270116343,0.9538175473841937,0.4193817757452547
0.5837292202586671,0.9545904728764683,0.5255669048787428
0.5885274593854126,0.9379881447511158,0.4202065146123109
0.5914906795239925,0.9266250122929376,0.4329899670516823
0.5924848341913014,0.9289122140516706,0.4845361462426959
0.5950224208527081,0.9237135442899338,0.3224749588661491
0.6032862861591457,0.8916244563077136,0.3686603354212973
0.6028730138037214,0.8882533088435791,0.22680525028762769
0.5918524645864077,0.9340171287071488,0.1701044531775127
0.5870175304361682,0.9488763766522263,0.22680525028762769
0.5864558417376573,0.9529561620459246,0.2552587412010673
0.5970942470624088,0.9113101136562918,0.20969191879621119
0.5934619445215886,0.9283859389643312,0.28206275438039435
0.5864436290172237,0.953359454254324,0.23092894462290878
0.5865782003268849,0.9528461039662675,0.23422790009113367
0.586626850009157,0.9528183621514701,0.25897006610282025
0.5889129179108907,0.9401506754091291,0.3457738318604872
0.586144247627909,0.9532810642512244,0.2719597032589557
0.5850113839021451,0.9537880458116428,0.22226918651881852
0.5876953362681545,0.9447806033947863,0.3181450798141039
0.5870492370173064,0.9529258831772545,0.2301042057558526
0.5876543915182089,0.9497562837775257,0.2327846070737853
0.5876353702262724,0.9475148973293339,0.2237124795361669
0.5861116760128738,0.9532500946860964,0.19979505239153655
0.5917496087955791,0.9268459733319776,0.20165071484241304
0.584845199409358,0.9535508148366789,0.19154766372097437
0.6017236778645969,0.8957402597510453,0.2525783398831345
0.595118495521165,0.9191088899932205,0.18659923051863705
0.5898755129392419,0.9398565028508417,0.1659807588422316
0.5842387513954626,0.9549399672060306,0.20845481049562684
0.5922950757202308,0.9296338015351289,0.20041360654182874
0.5874901687856853,0.951090843856107,0.12371289190560047
0.5964561285099405,0.9192294215537289,0.20103216069212088
0.5837834108272768,0.9552427921339413,0.22680525028762769
0.6088534833650163,0.8690172512878402,0.20618677861122228
0.5871868516655784,0.9523721620837291,0.16494983525841134
0.5853036870518766,0.9532415923921778,0.1678364212931081
0.5854577607144529,0.95356564705115,0.11752735040267881
0.5854816996360432,0.9538924225427177,0.1160840573853304
0.5846791854934985,0.9541472552021171,0.13567160547791562
0.5887267791026931,0.9460773285865234,0.2346402695246618
0.592654656776921,0.9288805725998224,0.20103216069212088
0.5876006785481557,0.9519741996280071,0.21525890614884066
0.5923797899998018,0.9301559403611317,0.21257850483090796
0.5892844343273425,0.9420882550472052,0.2216506323685264
0.5882279116291099,0.9454313304670554,0.1882487082527495
0.5962933058700698,0.9133041011935255,0.24226910404493182
0.6023257051126005,0.8957143845145732,0.22206300180205443
0.596141762062088,0.9210000213881517,0.20268163842623332
0.5891496737761761,0.9338621372473199,0.19484661918919924
0.582768088028932,0.9539429152672101,0.3086605828429574
0.5845877917541844,0.9541589647621938,0.22680525028762769
0.5893792622263379,0.9371524894777619,0.22618669613733552
0.5876407563991376,0.9450906378904225,0.2509288621490221
0.5942896487956049,0.9163571011141469,0.26123809798722486
0.6003650627573779,0.8938311250947062,0.2783514294786414
0.5881365127708832,0.9407353598080674,0.2552587412010673
0.5969427271873309,0.9063937660783761,0.2560834800681235
0.5962841005843568,0.9094008888704463,0.26556797703926993
0.5933140252704715,0.9198827672933256,0.29175343606830495
0.5933095710577428,0.9199355837869254,0.2804132766462819
0.5869840313840444,0.9324861397792865,0.5319586310984286
0.5813979949481923,0.9560922986204832,0.416701374427322
0.5836403849039712,0.9533226804341632,0.35484595939810565
0.5880851202568129,0.9279478077554315,0.46309293569923426
0.58545155666836,0.9450704292384582,0.4426806487395929
0.5841003433215889,0.9456434605227382,0.49958763056647193
0.5862864757809705,0.9396421076871564,0.4781444200230103
0.5860211624439604,0.9486001275634701,0.3400006597910937
0.5904839806333344,0.9243669272326196,0.31876363396439605
0.5871069598716367,0.9390292912144833,0.38824788351388245
0.5827966312302724,0.9549247474604847,0.5121648982890794
0.5860277925382866,0.9371640272609976,0.447010527791638
0.6005742977294392,0.8903391457460146,0.2587638813860562
0.5973124985256456,0.9084692462108337,0.22886709745526826
0.5873342676484541,0.9456663838197146,0.2206197087847061
0.5906028635289322,0.9320623935552648,0.24680516781374098
0.5903769603088616,0.9343260322341034,0.2564958495016516
0.5896252155719938,0.9347276783639924,0.20701151747827845
0.5889435357339136,0.9372373508919287,0.2521659704496064
0.5867769104476886,0.9520907686458824,0.2515474162993142
0.5852549564387796,0.9533775763768788,0.26309376043810134
0.5865084528714372,0.9461721766752311,0.2525783398831345
0.5909281427968746,0.9312768940567886,0.19938268295800846
0.5929759263689949,0.9283746793155851,0.2305165751893807
0.5886720945200462,0.9404321773021735,0.19855794409095223
0.5930409104355199,0.9229328897678375,0.20577440917769413
0.5882770308368134,0.9464616750300128,0.18000131958218732
0.5916049411561319,0.9313970646015786,0.24103199574434744
0.5861845788281634,0.9501729599565252,0.21464035199854847
0.5866862290218416,0.951816698245274,0.13525923604438744
0.5824633504963613,0.9555062305055981,0.13525923604438744
0.585158669368931,0.9535636755281813,0.15216638281903996
0.5873460929916985,0.9444273757784865,0.18020750429895135
0.5896965741078959,0.9370840008393444,0.17257866977868136
0.5918999637990063,0.9294165515446509,0.17525907109661407
0.5933299815477157,0.9260582338643102,0.15938284790578186
0.5943544521540043,0.9181285901372338,0.1645374658248832
0.5935298568625524,0.9236220019652979,0.17938276543189516
0.5833998762829739,0.9538723691779178,0.29567094568682195
0.5929595601728759,0.9199029741590241,0.21979496991764982
0.5866746237831058,0.9475040159840487,0.23525882367495396
0.5904935259220813,0.9295395470451921,0.21938260048412175
0.5911829660809377,0.9318055573825452,0.18103224316600758
0.5847726819791719,0.953571267193196,0.29896990115504685
0.5835400489948095,0.9535161457815211,0.265774161756034
0.5832739541723924,0.9536617582129119,0.28082564607981003
0.5818962316566811,0.9548399612627521,0.3080420286926652
0.5839894418194091,0.9534473764108935,0.29175343606830495
0.5956063771357509,0.906072165907134,0.4329899670516823
0.5822621096594788,0.9489315274143435,0.32824813093554256
0.5831312779663711,0.9546767965035816,0.3131966466117666
0.5861605900321161,0.9375107467373536,0.30618636624178874
0.5890535607810796,0.923372654943293,0.49072168774561764
0.5841429748652802,0.9306338476546965,0.4653609675836389
0.5866651300386698,0.9389651944133723,0.3981447499185571
0.5880581426619517,0.9406567189729618,0.3775262782421516
0.5866127673046622,0.9481298697075886,0.32536154490084584
0.5901941538300544,0.918105147170927,0.6632982956771314
0.590524690555733,0.911609299052395,0.6251541230757813
0.5969259327425063,0.8833897644861459,0.5583502748442276
0.5949682638480931,0.8856234856787333,0.5731955744512396
0.597837621215633,0.874574693645501,0.7340196535272021
0.5897532800503403,0.9283572104674391,0.29340291380241734
0.598953766946368,0.8950356640847226,0.2480422761143253
0.5895531905117124,0.9303080640619306,0.2509288621490221
0.5851714953221218,0.9485189220569086,0.3004131941723952
0.5847432541206414,0.9469502167439692,0.25897006610282025
0.5821941571874334,0.95525128606639,0.2659803464727981
0.584892049703422,0.9419473879884146,0.30288741077356385
0.5835166487532644,0.9453724128364223,0.2913410666347768
0.5876966390049608,0.9353968557548464,0.3319594558372956
0.5926661938894513,0.9194760383240332,0.2696916713745511
0.5921515899610552,0.919991844560214,0.26165046742075293
0.6003425081726327,0.8968145804920207,0.15608389243755696
0.5934467011913385,0.9230582638569917,0.15587770772079296
0.5889414054427164,0.9387628235124179,0.19154766372097437
0.5955379395745948,0.9133820683036531,0.1896920012700979
0.5945138459900532,0.9159405121076745,0.17154774619486107
0.5875082521372064,0.946698473344372,0.15360967583638832
0.5824881642214923,0.9547770619093854,0.16247561865724267
0.5882675816479583,0.943426319840708,0.16845497544340027
0.6028876987821409,0.887726180566349,0.1701044531775127
0.591343990612232,0.9272593872369586,0.1696920837439846
0.5922464123797186,0.9281657818906408,0.15711481602137722
0.5887014576874123,0.9438604468702281,0.15752718545490538
0.5854853125274009,0.9515756057988822,0.16742405185957998
0.5843533685751379,0.9506062751914723,0.21670219916618902
0.5860217481619421,0.9517919383828575,0.17525907109661407
0.5851838548485988,0.9523457203521382,0.16433128110811918
0.5900137934424774,0.9389243534866532,0.1457746565993543
0.5934106574715909,0.923195908992416,0.15319730640286022
0.5895216456383681,0.9346767559385547,0.17814565713131084
0.5950866699032755,0.922775039669053,0.11855827398649899
0.5909890901983166,0.9339686317605187,0.12185722945472388
0.597684549704244,0.9105584349528602,0.11340365606739772
0.5971099619961437,0.9115400062882502,0.14350662471494963
0.5978113691565994,0.9139777161569989,0.13773345264555614
0.6092819492499111,0.8651357033590037,0.1369087137784999
0.6044709289094734,0.8886228156468301,0.13773345264555614
0.6036495363425858,0.8847305068109106,0.1459808413161183
0.5982496855306314,0.9096969289518719,0.14866124263405098
0.5919539833017887,0.9268066165671025,0.14123859283054507
0.5908346158657134,0.9314560499271305,0.13340357359351096
0.591011761816819,0.9296904181024304,0.14103240811378104
0.5918518531557027,0.9326997739561154,0.14371280943171377
0.5907092334762711,0.9273027868222148,0.13402212774380312
0.5907262171241258,0.9291272388186553,0.12659947794029713
0.5909309587586777,0.9316090747879429,0.13340357359351096
0.5911716805005129,0.9249097910089616,0.13897056094614052
0.5922462315478019,0.9233988489651199,0.1705168226110408
0.588906557391737,0.9393652902602825,0.16948589902722053
0.5909370288776296,0.9293150888812591,0.17855802656483893
0.5912983685050442,0.9283466516416816,0.1474241343334667
0.5976241492174366,0.9080964997836274,0.15567152300402887
0.5878337750226259,0.9376813679276073,0.1909291095706822
0.5893483939882344,0.9367464376284587,0.14268188584789343
0.5893016746361476,0.9362526501561583,0.15237256753580397
0.586845914146397,0.9370635994729812,0.13546542076115153
0.5912975375494208,0.9356156191527103,0.14866124263405098
0.5959786792923283,0.9149666388343511,0.1445375482987699
0.5902999472906082,0.934050595057256,0.1381458220790842
0.5969671033938596,0.9106850900429233,0.13979529981319666
0.591880189376718,0.9288277332753763,0.14350662471494963
0.5972850657368585,0.9103118941414361,0.1383520067958483
0.5976563600323412,0.903404104149381,0.15319730640286022
0.5919274285604113,0.9283256671641824,0.17175393091162514
0.5923107768261452,0.9240250590571595,0.15938284790578186
0.5906287805551655,0.9315555956452286,0.15216638281903996
0.5895841065190538,0.9403810955857164,0.1546405994202086
0.589514058587658,0.9336666560444846,0.1659807588422316
0.5958868370574097,0.9141062710618049,0.15814573960519754
0.5870683813800477,0.9405651282301382,0.1760838099636703
0.5943131578249221,0.9203827649216783,0.1645374658248832
0.5848512623426776,0.9396287280948636,0.3078358439759012
0.5956411201478667,0.9101943465685591,0.2896915889006644
0.5868263905772209,0.9233859399874123,0.375052061640983
0.5972527349146766,0.8903824828597948,0.5445358988210359
0.5911241144390257,0.909838018012394,0.49030931831208946
0.5966331204164634,0.8879587461915692,0.5369070643007658
0.5890653878477736,0.9085823108310116,0.4845361462426959
0.5909073201042272,0.8972315417282692,0.6490715502204116
0.5926564296951473,0.9132108240183499,0.3721654756062862
0.58926234678889,0.9089591560407964,0.4967010445317752
0.5948553622495213,0.8990217653097881,0.6105150081855334
0.5900691394219664,0.9149064080013651,0.6494839196539397
0.586953714411002,0.9256273828208779,0.4822681143582913
0.5881524133914592,0.937642667569967,0.2637123145883935
0.5902008661127551,0.9230416287386081,0.22948565160556042
0.5887391344722442,0.9321988515804569,0.2490731996981456
0.5908715318263024,0.9248018966338871,0.23835159442641476
0.603496882718888,0.8796412519802355,0.19154766372097437
0.5902072372182112,0.9320800082329259,0.1981455746574241
0.5887821776655642,0.930192253508465,0.2206197087847061
0.5851272999354754,0.9454378358528315,0.2123723201141439
0.5941973318154298,0.9203510973880789,0.16536220469193944
0.5938640079370777,0.9105025238370656,0.16350654224106295
0.5972671273873003,0.9055599068100939,0.15979521733930996
0.5949983164765928,0.9136280671536716,0.15835192432196157
0.5878162985420178,0.9309747756209714,0.19464043447243518
0.5869249771037173,0.9382509240301313,0.23608356254201016
0.5816743029737008,0.9547886676365447,0.2647432381722138
0.5879073127950222,0.9397010125824383,0.17154774619486107
0.5910491575061878,0.9310365340595168,0.18165079731629974
0.5879955054338779,0.9482182751517341,0.5397936503354627
0.5821313839328517,0.9585674613079076,0.5276287520463835
0.5855042170130953,0.9556384547791834,0.4767011270056619
0.5949340522453477,0.9195085321128069,0.43134048931756985
0.586174661645371,0.9554177994315569,0.4414435404390086
0.5908662321713242,0.9394992704176763,0.405361215005299
0.6079313995664122,0.8598512921483421,0.4971134139653033
0.5972305808061895,0.9142411576963456,0.3944334250168041
0.5844518056619648,0.9569782426053695,0.4253611325314123
0.5905213919319022,0.932096275274539,0.3967014569012087
0.5986901354341633,0.9138971262523996,0.6907208630067506
0.5858697504564467,0.9545426469957357,0.4189694063117266
0.5860566564557279,0.9514050941968548,0.4158766355602658
0.582403105896401,0.9585753475587644,0.5270101978960913
0.5822653483067435,0.9579527986450913,0.5080412039537983
0.5838403217601005,0.9567126740283791,0.5078350192370342
0.5824568482262322,0.9577491302130119,0.4478352666586942
0.5881851714290017,0.9328793261989035,0.7430917810648205
0.5770725936767286,0.9615704475109368,0.7057723473305266
0.5770135724768581,0.9617766964709695,0.74102993389718
0.5804396619099967,0.9594834654819593,0.7088651180819875
0.5789612376155925,0.9604306974294725,0.8298955468224875
0.5751596286876179,0.9625578255965475,0.8566995600018146
0.5785420567194043,0.9607155907833618,0.7173186914693137
0.5730297180034722,0.9648298618022089,0.7876276798858562
0.5828597569056307,0.9576385263405003,0.6841229520703009
0.5811460278986532,0.9592495826400043,0.6435045628677821
0.5833181466201355,0.9570397618623776,0.5672162176650819
0.5817769945380082,0.9583278946889291,0.571133727283599
0.5841363468990689,0.9561914330530139,0.5276287520463835
0.5781532028786662,0.9605157657778871,0.7342258382439661
0.5817675689837469,0.958253483047784,0.6610302637927268
0.5871974574447334,0.9225810916964119,0.7346382076774943
0.5876310726024634,0.930966794119598,0.6783497800009074
0.579722678328078,0.9589364105295575,0.6746384550991544
0.5791239177896506,0.9591547941212948,0.7338134688104381
0.5875282847992134,0.9216948029989565,0.6907208630067506
0.5857428163713317,0.9335086990626063,0.7290712203248648
0.5798946375238205,0.9588968098867303,0.7769060746141254
0.5807549634833596,0.9583771714539489,0.8253594830536782
0.5835729200713794,0.9558335043340396,0.5564946123933511
0.5851320907922977,0.9555815454807737,0.5618554150292165
0.5913965874185118,0.9337648257825653,0.5317524463816645
0.5839840192219117,0.9561767518819442,0.5043298790520453
0.58405060463806,0.9569632484346422,0.4938144584970784
0.5845685040950934,0.9565767422474758,0.4548455470286721
0.584579210374287,0.9561520840707611,0.4193817757452547
0.5887056885561472,0.9445814659735012,0.4416497251557726
0.5902917149607865,0.9394296897030598,0.36515519523630835
0.5852136073867051,0.9558118103491948,0.33876355149050935
0.5940753356092675,0.9356315403247208,0.35567069826516184
0.5890037676943443,0.9541639724015265,0.2552587412010673
0.6161658836251653,0.8462232980385997,0.2783514294786414
0.5880652248095595,0.9502274110256472,0.25897006610282025
0.5868966540367905,0.9550015149966675,0.21649601444942498
0.5905701635713108,0.9395801758937812,0.2676298242069105
0.5875008925059224,0.9531867884614866,0.2676298242069105
0.5858965429997314,0.9557557556985357,0.47525783398831345
0.5852594875154878,0.9562282125111865,0.3814437878606687
0.5899667200072474,0.9454413322757502,0.32721720735172233
0.5880351368704837,0.9490973921081773,0.3517531886466448
0.584594491986846,0.9566627306069313,0.3455676471437232
0.5861939174976912,0.9548743206816219,0.4389693238378399
0.5908187604699542,0.9380106991150048,0.42412402423082796
0.5903436774856701,0.9391067927171279,0.40618595387235523
0.5873957831715458,0.9526489677179917,0.5286596756302038
0.6030984769684119,0.8962395022349492,0.5232988729943383
0.5969944385859687,0.9148104321309947,0.5418554975031032
0.583732176225177,0.9567736844760972,0.654638537573041
0.5860562362098451,0.9540925062717545,0.6678343594459406
0.588257262180841,0.9520292543306235,0.5618554150292165
0.589188362892201,0.9297578046987232,0.7620607750071136
0.593364587598037,0.9277975826320768,0.7348443923942584
0.5896965128484414,0.9515325585113894,0.6907208630067506
0.5894309070812349,0.952373449863978,1.0
0.5888922870517288,0.9522679712837816,0.329897608669655
0.5890670890781268,0.9509557278244545,0.46742281475127945
0.5994437412244111,0.9077249437278372,0.4158766355602658
0.5882786021037888,0.9469655467550138,0.4047426608550068
0.5863430681592658,0.953608314527439,0.4024746289706022
0.5844444563859574,0.9564657211340628,0.3740211380571627
0.5850417667470447,0.9556811922449691,0.36433045636925215
0.5875247696040848,0.9541532509109791,0.344949092993431
0.5921961130919289,0.9329426077627296,0.329897608669655
0.5911175145870459,0.9390317602216802,0.31113479944412603
0.587950749540599,0.9535771809490332,0.29257817493536115
0.5863267575556123,0.9546309316497363,0.3078358439759012
0.5868473888798182,0.9542543017851208,0.2783514294786414
0.5892559778811047,0.947830914891018,0.2793823530624617
0.5879671957865509,0.9532046295920473,0.3193821881146882
0.5897842971917181,0.9450124275406777,0.272990626842776
0.5869145096612723,0.9537345851961871,0.28391841683127084
0.588773177498014,0.946195107086018,0.3457738318604872
0.585233967904012,0.9552935895381971,0.33876355149050935
0.5866262206644869,0.9534706830585105,0.2942276526694736
0.5946008521720508,0.9250308065523372,0.2847431556983271
0.5867222385963086,0.9544632761900755,0.4845361462426959
0.5857373363792862,0.9554069651935342,0.3944334250168041
0.5865023866661647,0.9542919881382856,0.4202065146123109
0.5880047937803694,0.9527081733115899,0.37773246295891566
0.5990120549564808,0.9057813700304034,0.49195879604620196
0.5857773738090328,0.9533888960047157,0.49979381528323596
0.5857788707484628,0.953554938914351,0.5659791093644975
0.5849975396169899,0.95455397842267,0.46742281475127945
0.5882961508968325,0.9438270792681178,0.9785547276093709
0.5780828610856918,0.9603797600159174,0.8890705605337712
0.5819228447041582,0.9573595692954566,0.9098952169269405
0.5880943100648109,0.9527030466703694,0.6635044803938954
0.576558961433059,0.9612065366031226,1.0
0.5733198372152636,0.9623718709054749,1.0
0.5811208728882709,0.9568420186396509,0.7461845518162813
0.5849974363534898,0.9538744592264787,0.6074222374340726
0.5860685336625125,0.9529499148968184,0.344949092993431
0.5906165810880464,0.9406795101239949,0.32515536018408175
0.5892852689814955,0.9482404858238311,0.28000090721275384
0.5884933734346941,0.9526463818638067,0.2857740792821473
0.5873330259746208,0.9544614441558932,0.1882487082527495
0.5922644589980479,0.939695388460587,0.2624752062878092
0.5861808830526486,0.9552616052165004,0.21525890614884066
0.5937466809178908,0.9328203806194666,0.2740215504265962
0.5898789276422026,0.9431947691254208,0.24309384291198802
0.5986730802738458,0.9097357412465941,0.24226910404493182
0.5859200781504411,0.9532505817798311,0.23072275990614477
0.6084007745497971,0.8539651639945562,0.26556797703926993
0.5759899951678799,0.960428736887313,1.0
0.576947905274036,0.9322482099777227,1.0
0.5717896444130957,0.9420678218244496,1.0
0.5675883043622998,0.9662015381458835,1.0
0.5752672146802236,0.9607621416607444,0.930101319169818
0.5672468859066309,0.9663122440509795,1.0
0.5799130679599815,0.9583260453227149,0.9129879876784015
0.5756103810394332,0.9610581976207551,0.941441478591841
0.5743015209971737,0.9621012524768997,1.0
0.579113366882896,0.9577474675042301,0.7909266353540811
0.579761884592303,0.9579258703073341,0.6715456843476935
0.5801025583923036,0.9561222173257458,0.5668038482315538
0.5811690090404128,0.9559447581221314,0.6604117096424347
0.5801700216360176,0.9571695179035828,0.6556694611568614
