PCA_1,PCA_2,PCA_3,median_house_value
0.5035468844611242,0.8352676482843191,0.9027374442853909,0.12371289190560047
0.03709386052012037,0.2248691881599071,0.45218934798933974,0.10824903814829634
0.0930991261237637,0.33492004210896814,0.29372906138096544,0.2525783398831345
0.029568124800464946,0.2728154761844606,0.4166718050808988,0.3350522265887564
0.5274429047921312,0.802502611481166,0.9102204638449587,0.1795889501486592
0.036913941543653295,0.2536743488614122,0.42780084588319467,0.1923724025880306
0.8739539700498027,0.02696109240248462,0.5722754657657769,0.20103216069212088
0.038841436931274564,0.17525083479601755,0.49734536137127233,0.23979488744376312
0.5769254998984541,0.9179263247051981,0.7509381276011536,0.3041245190741482
0.8559034341132474,0.118660034326878,0.5036174215274265,0.20103216069212088
0.586033850535753,0.8600518032998136,0.793629858449292,0.20103216069212088
0.024711509355732797,0.2768322209632038,0.41747792299693254,0.2525783398831345
0.583732176225177,0.9567736844760959,0.008903339471409921,0.2140217978482563
0.016814506990716793,0.2058513572067546,0.4921456714456445,0.17154774619486107
0.9477391105779709,0.11533722647952957,0.4115243229046435,0.2140217978482563
0.5824754244911304,0.9572994870992468,0.009706988181282517,0.3041245190741482
0.03302445833039103,0.26784878007088314,0.41688802587376056,0.2525783398831345
0.02704672641839989,0.25564925726961807,0.4336717770462357,1.0
0.5782378597214689,0.9051872337678459,0.762865886139201,0.3041245190741482
0.9308268607992592,0.17751303840677887,0.3736456936891236,0.2525783398831345
0.4873308590175604,0.8174249306198591,0.9381044015402389,0.3041245190741482
0.5910108491183028,0.9433315577858548,0.015324672113213922,0.35567069826516184
0.04190318364250045,0.23329720175256716,0.442444490484096,0.3385573667737453
0.10256922678095759,0.30138936338938993,0.3162800142152927,0.23711448612583047
0.03426157727892698,0.19804654230196062,0.4789818582265375,0.3480418637448918
0.5780828610856917,0.9603797600159163,0.008871087376178144,0.22680525028762769
0.9161551908936609,0.2250100148567791,0.3438276817291345,0.3195883728314523
0.6056090239217058,0.8728630403284845,0.06612165562008904,0.3672170424039489
0.038077378018539276,0.25564789254854425,0.4241240076159413,0.5006185541502923
0.6003506132548737,0.8954163649310443,0.05093781365936839,0.5327833699654848
0.0377224318822631,0.15897665641192552,0.5144206083598689,0.45876305664718914
0.5688669011489568,0.9520081348066343,0.7278017679409211,0.6907208630067506
0.5951786231517793,0.9052311895153755,0.043737656380790524,0.6612364485094908
0.030885402990527056,0.25591015704994247,0.4301823771438985,0.6152572566711066
0.02777954500904689,0.27403032094958096,0.41703865536153567,0.5226803188440462
0.0376479601297815,0.24468966563500189,0.43455818188050555,0.5039175096185172
0.9388481141135422,0.16420069918208546,0.376182570829272,0.5375256184510581
0.5848111153735567,0.9542992277529327,0.011108096087661223,0.4329899670516823
0.8486791672179623,0.12790012156610775,0.5036332167869699,0.5103092358382029
0.9368520794325353,0.19114787949974443,0.3549785566804787,0.41958796046201874
0.9234633901270899,0.12598813264322228,0.43072249908940213,0.4948453820808987
0.1553341408962044,0.3503475500339649,0.21577887593730566,0.4311343046008058
0.6142109037112308,0.8743041303241306,0.0564264058658594,0.47030940078597616
0.02703624458536391,0.256944076451159,0.43209804276419594,0.4465981583581099
0.9453307006738048,0.19009654765702846,0.34665726769616195,0.41958796046201874
0.03424498460538139,0.25662693085140886,0.4259929415308361,0.4517527762772113
0.1692836030235776,0.3188158348217117,0.2307623603853825,0.6445354864516024
0.9431912112042642,0.1700274487111694,0.3685931713206024,0.6857724298044133
0.5265369886526892,0.8384229758775331,0.8765052735836449,0.7239166024057633
0.026802272903503788,0.25859185790220923,0.43094650772882603,0.6597931554921425
0.9198464601660692,0.2119211214206438,0.3525021765918277,0.7393804561630675
0.019457977122766867,0.30260873783430475,0.3968146995006983,0.7721638261285522
0.10136803705733066,0.29109629258208564,0.3244452426535584,0.7754627815967771
0.9544807419781205,0.18599018460722383,0.3433606597332458,0.6645354039777157
0.5748187077242961,0.8689465676174051,0.7991525008284508,0.5777316382200487
0.03817030432827412,0.25581161579140654,0.42372941355413957,0.5717522814338911
0.8535243117801076,0.1123598393187284,0.5130063629694193,0.8175244638166442
0.9118795654606077,0.19091470216766285,0.3821813437118402,0.6113397470525896
0.9520994044808546,0.11192509638407486,0.40951960633221196,0.6410303462666135
0.02810717784550809,0.27784440779339187,0.413728686849317,0.7785555523482379
0.9380192285588762,0.19091967490216064,0.3552674688681383,0.6274221549601859
0.04023644682526151,0.2485831182454586,0.42855710116989804,0.6562880153071535
0.5848112039980748,0.9540928368206534,0.01153247004642044,0.6602055249256705
0.565400990713714,0.9081128792150504,0.7734583586727604,0.6931950796079193
0.029285392232633045,0.17653989223797842,0.5060591387826755,0.7296897744751569
0.945832901704589,0.1442947499379944,0.388900791678273,0.7235042329722353
0.8947961055980422,0.12227660667661758,0.4632435006330898,0.7251537107063477
0.9498268194628279,0.1414357170356169,0.3891300870505734,0.7171125067525497
0.07037856898073336,0.24998335954697937,0.39880080903740933,0.9655650904532354
0.9628260824664265,0.17834750649266154,0.3407492952819657,0.6523705056886365
0.03035500306504374,0.26698814164504603,0.42173724267360296,0.6360819130642762
0.9499905045042869,0.13190528573899582,0.39619302382233157,0.4158766355602658
0.8582847650712495,0.04624159440937914,0.5692385036431447,0.44969092910957076
0.025061377471004898,0.28999935029721985,0.4035572293106826,0.5802058548212173
0.0318157613138621,0.2720567069993655,0.41439800542521626,0.533401924115777
0.9706967525247754,0.14107549281487383,0.3688367644087674,0.4385569544043118
0.04283997938909195,0.17961503260581083,0.4902224978682469,0.38061904899361243
0.5929595601728759,0.9199029741590228,0.03513934371296351,0.4635053051327624
0.02661239910488361,0.25482432926662935,0.4348649639458287,0.5259792743122709
0.02986066651754432,0.24193610974640925,0.44234256041445835,0.5919583836767683
0.02722651146131927,0.26187080056028955,0.42637893262478666,0.5247421660116867
0.9299364856528816,0.1710953817524303,0.37949979291846636,0.6179376579890393
0.5972850657368585,0.910311894141435,0.04102493884765729,0.7734009344291365
0.9353058570839317,0.18051140398137752,0.3655847287343949,0.8150502472154756
0.48554520878137764,0.8204962444813464,0.9360242281553218,0.6956692962090878
0.024198336306839763,0.2791260716879557,0.4145441314103254,0.5614430455956885
0.024048935287598106,0.28370393807184663,0.4101460331426994,0.6880404616888179
0.8710846347611161,0.01518913541875433,0.5861425189445505,0.4717526938033245
0.5132536002581329,0.7555104184439552,0.965967517374032,0.40515503028853495
0.8569828246612053,0.07381857559373145,0.5466549243718553,0.4193817757452547
0.8618724434828284,0.0761048709797088,0.5389185919668893,0.5255669048787428
0.5912210964619012,0.9131115022810661,0.04228006395669831,0.4202065146123109
0.10195269035563209,0.2968413167617846,0.32019696035120915,0.4329899670516823
0.043236762216975255,0.18623621099471704,0.4828348448889837,0.4845361462426959
0.5875965589088975,0.9039867995800155,0.05375143342899025,0.3224749588661491
0.48729899210413785,0.8209185847325737,0.933466617990389,0.3686603354212973
0.9273715423740794,0.19392179057654588,0.3634168394707524,0.22680525028762769
0.4705219498146292,0.8684562907685924,0.9043499337062721,0.1701044531775127
0.9451855808153387,0.14871112437229986,0.38402673516936287,0.22680525028762769
0.028661754509895554,0.2795152929444873,0.41219768089904685,0.2552587412010673
0.11236328189607042,0.26250492868528275,0.3427487369255948,0.20969191879621119
0.021564032968605706,0.29932136916470714,0.3987724359505006,0.28206275438039435
0.8763475998523116,0.04512469615923831,0.5523662482234883,0.23092894462290878
0.5914647051545143,0.921308261421502,0.03374026404781244,0.23422790009113367
0.8974073998790999,0.18885211119439768,0.3981018342383755,0.25897006610282025
0.8708868517715531,0.03788371472607849,0.5623492138424911,0.3457738318604872
0.5830654051594775,0.9558694384110082,0.010712356204859108,0.2719597032589557
0.03272617005022915,0.26298583024436833,0.4229749841167991,0.22226918651881852
0.5834560188355358,0.9297584779898189,0.03474647977724776,0.3181450798141039
0.8955361204611079,0.13799552828864933,0.4461961120515935,0.2301042057558526
0.03511727330463327,0.2577524158035087,0.42342758717488754,0.2327846070737853
0.03629522436189647,0.2156153695100537,0.462087783502212,0.2237124795361669
0.03822501772288156,0.24691255255441075,0.4302606131374863,0.19979505239153655
0.9080818969822259,0.10032554595496296,0.469604363625163,0.20165071484241304
0.9166351906351873,0.21757892532800605,0.3499051469086216,0.19154766372097437
0.027999342515496184,0.28311425037981836,0.4072949927531193,0.2525783398831345
0.03459277274851219,0.2605322414847215,0.42195310235703903,0.18659923051863705
0.9310589296250457,0.18412259103970458,0.36730407234026563,0.1659807588422316
0.9422397701985594,0.14138490975420087,0.3956522179566742,0.20845481049562684
0.5880047937803694,0.9527081733115887,0.010404197378828306,0.20041360654182874
0.8575556408555067,0.10619702052164748,0.5158834929680711,0.12371289190560047
0.8556387620384878,0.08471794941065708,0.5371822700395297,0.20103216069212088
0.943108652048045,0.16281244747332355,0.3753335267591672,0.22680525028762769
0.027410385455201136,0.2575771740491846,0.4319355816073854,0.20618677861122228
0.03552952198208881,0.2505774329364019,0.4311405981903494,0.16494983525841134
0.9402408430413709,0.1278804836204614,0.4095451369348085,0.1678364212931081
0.9290215413793619,0.17020701744961558,0.3818325720188477,0.11752735040267881
0.03572014581755578,0.24136958794578706,0.4393204654497198,0.1160840573853304
0.04311632977363716,0.23978244764115833,0.43256405542026444,0.13567160547791562
0.02862842959474049,0.27982760613573504,0.4119259352764993,0.2346402695246618
0.02683275292138909,0.28366145283756905,0.409188881029727,0.20103216069212088
0.57169229916287,0.9321942393568929,0.7443296120576203,0.21525890614884066
0.048005968454619075,0.21371154077154797,0.4514588097527666,0.21257850483090796
0.8978848001575894,0.13981607105543678,0.44275733313165616,0.2216506323685264
0.9369696918439459,0.18984524438341865,0.3564311571297329,0.1882487082527495
0.9357374477916909,0.1154954002243,0.42547846280137397,0.24226910404493182
0.9370678141900974,0.13157821504483597,0.41242790569152277,0.22206300180205443
0.05058188791207224,0.19817978715258344,0.4656530620439226,0.20268163842623332
0.08749974956451984,0.3439760559516953,0.2892041746946529,0.19484661918919924
0.10425291494857103,0.26910284693912895,0.3404941793988637,0.3086605828429574
0.10262115069703537,0.2993072876294256,0.31564250513548087,0.22680525028762769
0.12797847171647592,0.28793785108920056,0.3019886278511761,0.22618669613733552
0.04401659391187002,0.22527274351808765,0.44771202367660967,0.2509288621490221
0.927521742760971,0.13572554740658718,0.4171883990892308,0.26123809798722486
0.03419088205688947,0.23259912278991532,0.44927336095339016,0.2783514294786414
0.03316516967652705,0.2760063170481053,0.4098628159765185,0.2552587412010673
0.9471576878986792,0.13918243972895233,0.3915486754916617,0.2560834800681235
0.864858624777235,0.057482069791366164,0.5522185706450689,0.26556797703926993
0.029302874719252525,0.2652641310005155,0.4239274059920283,0.29175343606830495
0.6080267284219457,0.8718666537788444,0.06567413985260762,0.2804132766462819
0.04159556771486722,0.24176599015332076,0.4318704217263188,0.5319586310984286
0.12251664793475131,0.30173360728132076,0.29570340126969996,0.416701374427322
0.5369426918423471,0.7845694276802404,0.9189216784474847,0.35484595939810565
0.14618716990843822,0.3023048234532724,0.2708944468000654,0.46309293569923426
0.03577691144466083,0.2437565987186574,0.43735841231980516,0.4426806487395929
0.05369815098876163,0.20197592495231456,0.45733030128644114,0.49958763056647193
0.033246404879320735,0.2316206155771504,0.4505906271463196,0.4781444200230103
0.05486467409641754,0.1777642329082726,0.47968030411943147,0.3400006597910937
0.938666158653079,0.14406257745544573,0.3963511005564562,0.31876363396439605
0.5988372954905177,0.8911974784986965,0.05625934692997869,0.38824788351388245
0.8744164282092481,0.04240733922564671,0.5586894884407876,0.5121648982890794
0.90262328449151,0.12079098378170797,0.4564847113689797,0.447010527791638
0.9474049716430715,0.10329737654336185,0.4252866415107738,0.2587638813860562
0.8536992221977482,0.11263084554731345,0.5126942534019882,0.22886709745526826
0.909536152581973,0.1626396464484314,0.4103796407441315,0.2206197087847061
0.904404212295107,0.09479077610001774,0.47576084279277514,0.24680516781374098
0.5847152420686244,0.9553576103620414,0.010203668996602133,0.2564958495016516
0.030023284857084942,0.1971037429066372,0.4826357536005439,0.20701151747827845
0.8780603717770553,0.03288379701920163,0.5613702367733365,0.2521659704496064
0.026586256957494725,0.25574618597161114,0.43383601715819864,0.2515474162993142
0.016628324322692956,0.30593193924826323,0.395009059035626,0.26309376043810134
0.8673577706472326,0.03720283658019613,0.5695298057587153,0.2525783398831345
0.8531053241793087,0.14391333366532294,0.4844989679957554,0.19938268295800846
0.03944163161931663,0.16779459759256576,0.5032174127014466,0.2305165751893807
0.02941859387824186,0.23412690257216115,0.45147311817264446,0.19855794409095223
0.9053916551266348,0.10176550918982918,0.46901119208673736,0.20577440917769413
0.12085488249366555,0.288141026697933,0.30748109023579734,0.18000131958218732
0.019320459407400403,0.253587798896885,0.4353917565228017,0.24103199574434744
0.4928406625833214,0.7589835051443661,0.9827234604149588,0.21464035199854847
0.03392728830311642,0.286967771312317,0.3988464811029083,0.13525923604438744
0.03109216896871353,0.229332881513091,0.45204645905650714,0.13525923604438744
0.025349692983097527,0.2737423074287804,0.41816465072718284,0.15216638281903996
0.9571509812999508,0.15959339890927327,0.3631526340193466,0.18020750429895135
0.035525230916769845,0.18933759146046644,0.4865876771936154,0.17257866977868136
0.5834182715879918,0.958693415639168,0.007561254340081536,0.17525907109661407
0.9080335913376116,0.2034228039945252,0.3738693693682536,0.15938284790578186
0.05130419465623637,0.23287549653049333,0.43243016373814763,0.1645374658248832
0.0269793880218846,0.21818190352827266,0.46751416281821634,0.17938276543189516
0.585901367431609,0.955440436365574,0.009303958697635395,0.29567094568682195
0.931160062557647,0.15873726488784148,0.39042107409769555,0.21979496991764982
0.013960449632457295,0.20530231763241935,0.49418470721862456,0.23525882367495396
0.0452935862402955,0.21801696268723575,0.44879090101486774,0.21938260048412175
0.032211791251583466,0.26354034683134314,0.4233055654131287,0.18103224316600758
0.02735127488254596,0.2564657719072844,0.4318730751533581,0.29896990115504685
0.5365922284331702,0.8463074443874661,0.8606105719009127,0.265774161756034
0.923743962525468,0.12750434718465134,0.42860112603498585,0.28082564607981003
0.034824187974617005,0.2271707622334749,0.4514959910237329,0.3080420286926652
0.8815035763192004,0.14512111332312153,0.45559797582600403,0.29175343606830495
0.5934676082040384,0.9132655497008504,0.03996894895135705,0.4329899670516823
0.022398554812208038,0.2753072686891397,0.4200809939145441,0.32824813093554256
0.03130867369041895,0.26907023700349947,0.4186326850944122,0.3131966466117666
0.11250626935774444,0.249416103037499,0.3488000553095707,0.30618636624178874
0.8529104036629502,0.11634787531566051,0.5105503715848253,0.49072168774561764
0.045190818693460644,0.21218641803178828,0.4537024001020565,0.4653609675836389
0.5020878317826456,0.8483674931182076,0.890380176011121,0.3981447499185571
0.03692677368677294,0.2552399328251956,0.42477176312202297,0.3775262782421516
0.040778038660948646,0.2051937977539454,0.4675704970642458,0.32536154490084584
0.03471562105887799,0.24440952476895378,0.4379989731714656,0.6632982956771314
0.9294547547832521,0.15725079461081362,0.3940523517746602,0.6251541230757813
0.9041404142632998,0.114090990407716,0.46065845093700936,0.5583502748442276
0.04059136862089524,0.233879137494861,0.4421152215185736,0.5731955744512396
0.8650546931329424,0.08235728433497524,0.5299717523873619,0.7340196535272021
0.488064424260777,0.8111064626116741,0.9419569470266829,0.29340291380241734
0.028620453092651266,0.2486983727174102,0.4384194287086702,0.2480422761143253
0.020153556153269636,0.20479570421494542,0.48902404840465175,0.2509288621490221
0.03788436289806579,0.2051386279054798,0.4698644820925474,0.3004131941723952
0.9033134896153064,0.1566499517127552,0.42099561793718243,0.25897006610282025
0.0934162047852154,0.3230187177705255,0.3024038159258965,0.2659803464727981
0.8672055944655047,0.05386683602954734,0.5537239536111273,0.30288741077356385
0.5272165545041081,0.8093446414534512,0.9044564792667469,0.2913410666347768
0.9165689901915,0.1030692728558894,0.45608006823936553,0.3319594558372956
0.5983231144099062,0.9098843631435491,0.03838295745578024,0.2696916713745511
0.028825006670784636,0.25682064679306293,0.43080184747672595,0.26165046742075293
0.028539655598692037,0.2802777384498523,0.41069375181053,0.15608389243755696
0.09526233592789157,0.3234813540404239,0.3013886849686386,0.15587770772079296
0.03424463228565883,0.225410099304752,0.45534990729619723,0.19154766372097437
0.9370735547060098,0.1571579757731386,0.38251445510380294,0.1896920012700979
0.5859024915394715,0.9612374445598302,0.0023812223793516774,0.17154774619486107
0.02926139457541549,0.277237144574235,0.41290418263805034,0.15360967583638832
0.4833706280210621,0.8430121882156176,0.9185470419244537,0.16247561865724267
0.8593193419812742,0.01669349563468614,0.5943598604664302,0.16845497544340027
0.9496932811766798,0.13433777298273764,0.39359965851011486,0.1701044531775127
0.037451859852534575,0.23476670771040833,0.44036114130964255,0.1696920837439846
0.039407427041369236,0.18522972519236428,0.4852172403340835,0.15711481602137722
0.012417488731111093,0.30204806027243836,0.4027832407794805,0.15752718545490538
0.023847739976477045,0.28580670371949546,0.4093068279774042,0.16742405185957998
0.024856096883774714,0.18849265126441625,0.4987440351381133,0.21670219916618902
0.8657299763984773,0.1281331359430658,0.486967518078643,0.17525907109661407
0.8600174526766302,0.09508072266182538,0.5222607923268215,0.16433128110811918
0.04171142453223986,0.1778817592911612,0.49160903629101715,0.1457746565993543
0.48534135713354776,0.8202441706088618,0.9353534504950117,0.15319730640286022
0.046685999076205464,0.2621377380797432,0.4075905195143022,0.17814565713131084
0.030351618853345974,0.2752235297247235,0.4140534100813412,0.11855827398649899
0.025755589618688235,0.28450521786323235,0.4083943137720277,0.12185722945472388
0.9278735791563762,0.1773491165731501,0.37580014819412316,0.11340365606739772
0.5951671852992104,0.9159832124981246,0.03552620510673771,0.14350662471494963
0.9384238084830623,0.18188259996946568,0.36224011433088077,0.13773345264555614
0.8600670333085085,0.05065789620733491,0.563692740746101,0.1369087137784999
0.036423866464741994,0.21741406226099244,0.46040454958913535,0.13773345264555614
0.026126314747796198,0.24161441251961774,0.4452104042432157,0.1459808413161183
0.5906287805551654,0.9315555956452273,0.027267371192984113,0.14866124263405098
0.027058781718930947,0.24968940215294308,0.4394679254166671,0.14123859283054507
0.8665369537320892,0.0587377847058389,0.5499255745249988,0.13340357359351096
0.8565204415060916,0.10329057910485262,0.5180794301336908,0.14103240811378104
0.9423376399726249,0.11412903051135795,0.4197129487283169,0.14371280943171377
0.583847177337356,0.9546910133146209,0.01153052457077991,0.13402212774380312
0.03194722689809815,0.2571214780298096,0.42575165319062686,0.12659947794029713
0.03116414967379355,0.26933140511778847,0.41817656804683806,0.13340357359351096
0.9791510156918579,0.14317124087738706,0.35527604922939454,0.13897056094614052
0.9414190248797867,0.19763871536965688,0.34398381557047353,0.1705168226110408
0.031091918208495994,0.2677118228223351,0.4194044292446444,0.16948589902722053
0.9050053591148886,0.15091257048485573,0.4251156650562362,0.17855802656483893
0.02305356773515388,0.29842246896603675,0.3984363471006086,0.1474241343334667
0.036659463762483746,0.21431782667965243,0.4618581417130975,0.15567152300402887
0.03807914792772621,0.21339409390176312,0.4616947756312764,0.1909291095706822
0.49062207031878835,0.8119007054302396,0.9401467391556338,0.14268188584789343
0.03459483938216651,0.22507373645652962,0.4553831615368534,0.15237256753580397
0.031477978005936325,0.25537644190101144,0.43083697496458967,0.13546542076115153
0.916276045788431,0.224382230128194,0.3443380869889963,0.14866124263405098
0.8631318880688208,0.10388514805055504,0.5122853928889147,0.1445375482987699
0.9145406440648767,0.15671154535861906,0.4104516564671558,0.1381458220790842
0.860042185933261,0.0885940550760364,0.529450297382406,0.13979529981319666
0.037758716157900996,0.24491112415569663,0.4346219132313626,0.14350662471494963
0.5879678097764386,0.9301019826556829,0.03003195619190363,0.1383520067958483
0.03385169732167942,0.2600618509267592,0.4246456031578227,0.15319730640286022
0.03299545859521558,0.21871866972126375,0.46103675444189257,0.17175393091162514
0.9313030658386174,0.2222289534504301,0.3306960550778385,0.15938284790578186
0.04222097773062017,0.2070591813090569,0.46537674830224846,0.15216638281903996
0.029950109110836176,0.25387411943469135,0.43235538513251476,0.1546405994202086
0.04544297209332887,0.2095319511539332,0.4596700901885184,0.1659807588422316
0.03208825605919291,0.25231685042968405,0.43010330919747797,0.15814573960519754
0.031585439322178555,0.25276611892733303,0.43260079285613967,0.1760838099636703
0.5798026927186812,0.9170462047259884,0.04776999015859801,0.1645374658248832
0.8593281364920178,0.06287598006831296,0.5541182335370527,0.3078358439759012
0.02908877028658774,0.19175626299017692,0.4876648210828415,0.2896915889006644
0.022437023646065313,0.30048277296012077,0.39741089686878867,0.375052061640983
0.02807916673686589,0.2683797393211491,0.42019341055666765,0.5445358988210359
0.5787537526300047,0.8620377390431884,0.8029927551403007,0.49030931831208946
0.03551750826175498,0.253589830633713,0.4286144356168935,0.5369070643007658
0.03350636460209494,0.23163999539750021,0.4501606401192284,0.4845361462426959
0.12258503979730001,0.31472596624262694,0.2824019792601661,0.6490715502204116
0.026369976982418275,0.2547539322498132,0.4343846500329451,0.3721654756062862
0.8723909753763285,0.049477438625621706,0.55359852279208,0.4967010445317752
0.5897743865963508,0.9454059332416238,0.015475322402397795,0.6105150081855334
0.034096839877636675,0.17767998051583153,0.500354424342065,0.6494839196539397
0.5866262206644869,0.9534706830585091,0.010439177011134282,0.4822681143582913
0.9384509601883719,0.1851831284265632,0.3585286757773059,0.2637123145883935
0.5952497848732838,0.9176124224581796,0.032242371552317184,0.22948565160556042
0.8622181145418435,0.056546730520159516,0.5570706804534044,0.2490731996981456
0.5704534522437913,0.9671170612055588,0.007344404610704625,0.23835159442641476
0.048842063531691904,0.20554490802489755,0.46009648564331584,0.19154766372097437
0.03603526847893773,0.24000846410469281,0.4406511036406075,0.1981455746574241
0.034117521090551994,0.24964726786898714,0.43328142198951697,0.2206197087847061
0.5859246325873939,0.9443207346846809,0.018670156126755766,0.2123723201141439
0.8481066410228917,0.1350519603641071,0.4978922341207192,0.16536220469193944
0.0290535212116656,0.2717525398587605,0.4180436431879103,0.16350654224106295
0.8703288885200766,0.02050399794456692,0.5802303040995002,0.15979521733930996
0.5252325454014908,0.8457633193348644,0.8711296523285019,0.15835192432196157
0.5138087459843332,0.798293553047128,0.9273276986192529,0.19464043447243518
0.9478143503311367,0.14286224452337787,0.38858962281255893,0.23608356254201016
0.5803738900515694,0.9591021513601701,0.009197419674569274,0.2647432381722138
0.5635624162647024,0.9462087402894952,0.7368668326697116,0.17154774619486107
0.5726269869626923,0.9507675449582809,0.7254310307010161,0.18165079731629974
0.04263683577379629,0.21142433162501567,0.46053021939940914,0.5397936503354627
0.16010221223791565,0.34870895416629466,0.2116218482423601,0.5276287520463835
0.09938733471644323,0.27804157112084404,0.33757282910488007,0.4767011270056619
0.1396392574767224,0.30841961078396884,0.2702758324952328,0.43134048931756985
